time,alert_status,blocker_violations,bugs,class_complexity,classes,code_smells,comment_lines,comment_lines_density,commit.id,complexity,complexity_in_classes,complexity_in_functions,confirmed_issues,coverage,critical_violations,development_cost,directories,duplicated_blocks,duplicated_files,duplicated_lines,duplicated_lines_density,effort_to_reach_maintainability_rating_a,false_positive_issues,file_complexity,file_complexity_distribution,files,function_complexity,function_complexity_distribution,functions,info_violations,last_commit_date,line_coverage,lines,lines_to_cover,major_violations,minor_violations,ncloc,ncloc_language_distribution,open_issues,quality_gate_details,quality_profiles,reliability_rating,reliability_remediation_effort,reopened_issues,security_rating,security_remediation_effort,skipped_tests,sqale_debt_ratio,sqale_index,sqale_rating,statements,test_errors,test_execution_time,test_failures,test_success_density,tests,uncovered_lines,url,violations,vulnerabilities,wont_fix_issues
2007-10-22T18:55:18Z,0,2,91,10.1,139,789,3178,28.2,1a8e8267c4fab40862ca5616013e6827cb4940e1,1406,1406,1406,0,0,89,0,40,72,30,2398,12.9,0,0,11.4,0,123,1.5,0,949,5,1.19298E+12,0,18637,4480,373,412,8081,0,881,0,0,5,1151,0,2,15,,1.6,3899,1,3355,,,,,,4480,https://github.com/apache/tiles.git,881,1,0
2014-10-06T18:43:09Z,0,23,1023,10.1,972,2108,4556,8,41809570e52edb4b0f58a9784fc6137b878cbdf3,9825,9825,7762,0,0,590,0,132,272,65,3730,5.2,0,0,15.3,0,644,1.3,0,5906,138,1.41262E+12,0,71538,26418,1227,1286,52253,0,3264,0,0,5,11313,0,2,1415,,1.3,21143,1,22914,,,,,,26418,https://github.com/apache/tinkerpop.git,3264,133,0
2016-05-10T09:21:47Z,0,160,4728,17.2,3319,14243,81581,21.4,c7b84102600d600bcc527560d9c4d10c3fd440ab,57218,57218,56379,0,0,3802,0,253,1402,374,25489,4.8,0,0,26.3,0,2174,2,0,27702,826,1.46287E+12,0,529474,178375,7812,6989,299325,0,19589,0,0,5,60320,0,5,10585,,1.4,125626,1,140559,,,,,,178375,https://github.com/apache/tomcat.git,19589,618,0
2016-10-07T11:31:38Z,0,127,5252,23.7,1671,16242,62879,25.8,5a29dcf86eab7c199bbb8f6b6c71d11caab72473,39577,39577,39134,0,0,3156,0,152,1268,270,29717,8.4,0,0,32.9,0,1204,2.3,0,16809,306,1.47584E+12,0,354532,115521,9184,9290,180375,0,22063,0,0,5,65579,0,5,8390,,2.2,121418,1,91989,,,,,,115521,https://github.com/apache/tomcat60.git,22063,569,0
2017-03-28T15:45:23Z,0,160,4794,18,2863,16737,75376,22.2,f136158384862c99e7c37937b26bf299fd192a98,51631,51631,50979,0,0,3910,0,228,1375,355,25476,5.3,0,0,28,0,1847,2.1,0,23955,1295,1.49071E+12,0,477528,160209,7795,9041,263639,0,22201,0,0,5,61154,0,5,10710,,1.7,136926,1,125478,,,,,,160209,https://github.com/apache/tomcat70.git,22201,670,0
2016-06-09T13:53:14Z,0,172,5339,18,3391,16518,83913,21,9c09a6e52927e0edef84e9713e295acc29bcb027,60974,60974,60115,0,0,4081,0,267,1571,429,28957,5.2,0,0,27.2,0,2239,2.1,0,28892,1109,1.4653E+12,0,553562,188481,8948,8358,314742,0,22668,0,0,5,67508,0,5,12800,,1.5,141232,1,148340,,,,,,188481,https://github.com/apache/tomcat80.git,22668,811,0
2017-01-05T22:51:35Z,0,159,4751,17.2,3370,14324,82610,21.4,e14e9824c3087f79621a9796ddf9b3432be02858,58118,58118,57290,0,0,3837,0,259,1434,375,25530,4.7,0,0,26.3,0,2206,2,0,28347,899,1.48339E+12,0,537558,181129,7899,6909,304090,0,19703,0,0,5,60819,0,5,10695,,1.4,127037,1,142721,,,,,,181129,https://github.com/apache/tomcat85.git,19703,628,0
2013-11-06T23:51:01Z,0,3,54,9,93,298,2772,29,16da0133036b092fbb5bbafc2fff931017f3c5d6,841,841,829,0,0,108,0,29,49,23,2906,21.6,0,0,8.2,0,103,2.5,0,336,15,1.38371E+12,0,13460,2747,114,147,6792,0,387,0,0,5,745,0,5,430,,1.5,3039,1,2311,,,,,,2747,https://github.com/apache/tomcat-maven-plugin.git,387,35,0
2010-11-15T14:05:17Z,0,199,5236,8.6,4068,14775,34445,14.9,cbc20e37fa5e5ba5f28ac0d5e9b434b1e04735d1,35023,35023,34371,0,0,3072,0,849,1895,755,42362,11.5,0,0,9.6,0,3642,1.7,0,20408,614,1.28975E+12,0,367246,102947,10143,6736,196238,0,20764,0,0,5,73228,0,5,10730,,2,119494,1,84534,,,,,,102947,https://github.com/apache/tuscany-sca-2.x.git,20764,753,0
2014-03-12T11:41:17Z,0,22,1941,14.1,1200,6547,7951,8.2,e6a318ae5f0b9ac82467cdfc39a66cbc91f52219,16892,16892,16316,0,0,1534,0,119,4646,285,14200,10.3,0,0,15,0,1128,2.5,0,6611,233,1.3943E+12,0,137668,52549,3132,4035,88738,0,8956,0,0,5,21792,0,4,5905,,3.3,87499,1,45574,,,,,,52549,https://github.com/apache/uima-ruta.git,8956,468,0
2013-11-24T18:10:50Z,0,7,186,6.2,426,1275,5021,19.5,fcf3bfa57bd571b66bc63a21658138df954bf8b6,2662,2662,2600,0,0,212,0,65,172,114,9948,26.1,0,0,9.2,0,290,1.6,0,1652,54,1.37565E+12,0,38105,10856,496,721,20749,0,1490,0,0,5,2769,0,2,405,,1.7,10621,1,8312,,,,,,10856,https://github.com/apache/uima-uimafit.git,1490,29,0
2015-07-09T13:57:13Z,0,0,0,,,0,,,c7a7f0b5c06f5b7db3568de60de6fd923058309f,,,,0,,0,0,,0,0,0,,0,0,,,,,,,0,,,,,0,0,,,0,0,,1,0,0,1,0,,0,0,1,,,,,,,,https://github.com/apache/uima-uimaj.git,0,0,0
2014-01-03T15:56:55Z,0,130,1792,13.1,1008,4490,7745,8.6,d5e2648e0d177e9c5aa48887838a2ce3aecf42ee,13192,13192,13034,0,0,1163,0,181,469,134,11111,8.1,0,0,14.8,0,891,1.7,0,7644,106,1.38845E+12,0,137081,44811,2469,2619,82255,0,6487,0,0,5,23196,0,5,4365,,1.9,45832,1,37222,,,,,,44811,https://github.com/apache/usergrid.git,6487,205,0
2010-04-27T16:26:52Z,0,25,1108,16.4,498,2945,17199,29.5,8e764c3e77f909c77dab44da587b82aec976fc6f,8150,8150,8149,0,0,496,0,53,457,41,6236,8.1,0,0,20.1,0,406,2.5,0,3307,95,1.26993E+12,0,77286,21238,1929,1571,41132,0,4116,0,0,5,12188,0,5,720,,2.3,28322,1,17386,,,,,,21238,https://github.com/apache/velocity-engine.git,4116,63,0
2007-07-02T20:10:47Z,0,1,281,18.2,151,565,7641,35.1,29e537e469fe0c7eee6c7c8162b1d938fc117dd9,2753,2753,2739,0,0,107,0,20,10,7,289,1,0,0,21.8,0,126,2.1,0,1332,99,1.18313E+12,0,27950,6028,330,326,14110,0,863,0,0,4,3220,0,2,250,,1,4101,1,5071,,,,,,6028,https://github.com/apache/velocity-tools.git,863,17,0
2011-02-24T11:26:16Z,0,12,583,8.5,647,2045,4450,11,cb5b99c139ea6a0fd1c777f3bd6cd06089d69b7b,5516,5516,5493,0,0,499,0,141,231,67,3204,5,0,0,9.5,0,581,1.7,0,3273,134,1.29763E+12,0,63828,21139,1031,1039,35910,0,2715,0,0,5,6939,0,5,1770,,1.6,17644,1,17826,,,,,,21139,https://github.com/apache/vysper.git,2715,87,0
2013-04-20T09:05:59Z,0,18,949,8.3,1434,2951,13447,16.7,59cd3011d669dfcc44a4edb899079c970a1f2f09,11863,11863,11667,0,0,533,0,208,324,93,4516,3.6,0,0,8.4,0,1404,1.6,0,7297,320,1.3529E+12,0,127183,36296,2049,1037,67302,0,3957,0,0,5,10449,0,4,755,,1.1,22618,1,27614,,,,,,36296,https://github.com/apache/webservices-axiom.git,3957,57,0
2011-08-29T04:08:24Z,0,2,152,7.8,142,309,488,5.2,edc01ac01c51d2aea5bfd973061b487112fdd2a2,1101,1101,1063,0,0,49,0,39,45,28,825,5.9,0,0,8.7,0,127,1.5,0,714,8,1.31364E+12,0,14058,4514,254,168,8855,0,481,0,0,5,2442,0,2,505,,1.2,3175,1,3296,,,,,,4514,https://github.com/apache/whirr.git,481,20,0
2010-08-07T17:40:26Z,0,111,1779,8.3,2642,6136,61304,27.9,6c928243f92e1fca4d3a6c9ee01d995a8b8f745a,27245,21803,25768,0,0,1628,0,359,327,177,11121,3.3,0,0,12.5,0,2178,1.8,,14339,347,1.2812E+12,0,332779,60182,2777,3206,158555,0,8069,0,0,5,19743,0,5,2220,,0.9,43532,1,56677,,,,,,60182,https://github.com/apache/wicket.git,8069,154,0
2013-01-05T01:41:05Z,0,80,2163,8.5,2070,6568,23421,15.8,154e52152f1e2dbce610e9e490c2a0dbb18ca027,17552,17552,17326,0,0,1784,0,307,1598,316,26386,12.5,0,0,12.9,0,1357,1.7,0,10438,67,1.30267E+12,0,210333,71859,3476,3807,125274,0,9214,0,0,5,23336,0,5,5435,,1.8,67673,1,54596,,,,,,71859,https://github.com/apache/wink.git,9214,483,0
2016-06-20T11:56:55Z,0,54,1128,17.8,772,5557,11614,9.8,ff1699e1cb2532ec1c85453273e7b630371b7bb9,13752,13752,13351,0,0,1799,0,68,3617,253,38876,24.4,0,0,19.4,0,709,2.4,0,5584,64,1.46495E+12,0,159403,70897,1737,3107,106753,0,6761,0,0,5,13771,0,5,2050,,2.8,88712,1,54423,,,,,,70897,https://github.com/apache/wss4j.git,6761,76,0
2001-08-13T18:01:02Z,0,75,2464,19.5,895,12303,49163,34.2,8503b52cd1ddb09fc76f43597dee225a1e314ff6,17452,17452,17436,0,0,976,0,71,327,124,8711,3.7,0,0,22.9,0,763,2.2,0,7958,205,9.97481E+11,0,233401,50294,6271,7475,94762,0,15002,0,0,5,30557,0,5,2765,,2.4,67153,1,39061,,,,,,50294,https://github.com/apache/xalan-j.git,15002,235,0
2002-08-21T13:05:29Z,0,73,2159,22,797,8795,46022,37.1,fc516ff2bffc014d640039ce835462401e839752,17497,17497,17407,0,0,1557,0,66,636,133,12005,6.2,0,0,25.5,0,687,2.4,0,7191,12,1.02994E+12,0,194623,47129,5834,3734,77912,0,11210,0,0,5,25522,0,2,2700,,3.4,79050,1,38462,,,,,,47129,https://github.com/apache/xerces2-j.git,11210,256,0
2004-12-08T20:28:38Z,0,37,2197,27.6,637,8364,12523,14.6,5b15241d2cd8126145d38b572a768d86ac142a89,17606,17606,17528,0,0,1303,0,39,569,69,5460,4.8,0,0,42.5,0,414,2.5,0,6920,399,1.10254E+12,0,113035,42748,4462,4443,73405,0,10644,0,0,5,21464,0,2,1055,,2.8,62339,1,36656,,,,,,42748,https://github.com/apache/xmlbeans.git,10644,83,0
2016-01-11T13:48:35Z,0,54,887,15.3,466,2805,2706,6,8698d0e5d376800b174d8b604f584b86b3037d65,8656,7127,8497,0,0,488,0,96,629,48,8971,15.3,0,0,37.3,0,233,1.9,,4486,25,1.45252E+12,0,58714,21114,1423,1860,42312,0,3850,0,0,5,12679,0,5,1915,,1.7,22084,1,20208,,,,,,21114,https://github.com/apache/zeppelin.git,3850,158,0
2009-02-23T06:37:58Z,0,2,229,5.6,639,1033,3204,10.9,f8a814516f85bce5e22754263c8acd1a1163fb4e,3597,3597,3516,0,0,277,0,83,39,19,885,2,0,0,6.5,0,552,1.3,0,2664,40,1.23537E+12,0,44578,9401,403,552,26268,0,1274,0,0,5,3495,0,2,130,,0.8,5967,1,7884,,,,,,9401,https://github.com/apache/zest-java.git,1274,12,0
2014-02-19T23:12:33Z,0,125,1458,12.2,727,4642,7946,11.3,18335c5e1f3ae02b3075081ba68579e1eab7a154,11308,8900,11065,0,0,912,0,48,248,94,4931,5.4,0,0,24.7,0,459,2.4,,4560,66,1.39277E+12,0,92136,34893,2350,3068,62321,0,6521,0,0,5,17188,0,5,7945,,2,37377,1,32171,,,,,,34893,https://github.com/apache/zookeeper.git,6521,421,0
2013-02-15T17:13:23Z,0,0,20,1.3,119,62,1966,54,32ea7cff7d29173c216acf43a44a4e3c2517f1ed,152,152,152,0,0,20,0,8,12,12,422,6.5,0,0,1.9,0,79,0.4,0,362,4,1.36095E+12,0,6486,353,41,23,1674,0,88,0,0,3,277,0,2,90,,1.4,721,1,271,,,,,,353,https://github.com/beanvalidation/beanvalidation-api.git,88,6,0
2006-12-11T14:29:39Z,0,15,499,29.2,119,1337,6863,28.8,a74651c6edfbfc1fbe4b8d16b9c207da34408ac1,3477,3477,3443,0,0,254,0,16,51,10,723,2.3,0,0,37,0,94,2.8,0,1209,36,1.16183E+12,0,30852,9403,970,592,16932,0,1867,0,0,5,6244,0,2,405,,1.9,9588,1,7943,,,,,,9403,https://github.com/codehaus-plexus/plexus-utils.git,1867,31,0
2013-09-14T08:48:33Z,0,17,279,5.6,511,1077,780,4.1,4068400bfe5bb4dd9c5a97ca49720d84e9144966,2870,2870,2799,0,0,309,0,104,37,21,776,3.2,0,0,7.1,0,405,1.3,0,2100,19,1.37914E+12,0,23969,8797,336,728,18398,0,1409,0,0,5,4054,0,2,585,,1.2,6661,1,6383,,,,,,8797,https://github.com/cucumber/cucumber-jvm.git,1409,53,0
2013-07-10T22:08:26Z,0,2,445,7.6,283,697,2793,16.1,92b935bd243fdcce526b757da3216d5d3aa2af87,2139,2139,2088,0,0,115,0,14,97,39,2764,10.8,0,0,10.8,0,198,1.2,0,1765,54,1.37289E+12,0,25569,8462,664,315,14536,0,1150,0,0,5,6217,0,2,95,,1.4,5970,1,6585,,,,,,8462,https://github.com/easymock/easymock.git,1150,8,0
2013-07-28T19:28:39Z,0,23,380,11.5,550,1360,4988,10.6,b7baf0ff1b2f79053e210c9a5b4e261db5b91822,6307,6307,6189,0,0,383,0,66,197,62,3836,5.9,0,0,14.3,0,442,1.7,0,3626,5,1.37504E+12,0,65057,18072,638,766,42066,0,1815,0,0,5,6035,0,5,1205,,0.9,11723,1,15454,,,,,,18072,https://github.com/eclipse/aether-core.git,1815,75,0
2016-03-23T13:29:41Z,0,74,3515,20.5,2172,13557,59221,19.9,de0132d205f801e4efb12f2d34aec6f603997e80,44624,44624,41412,0,0,4337,0,368,663,276,15176,3.8,0,0,26.5,0,1681,2.7,0,15533,348,1.45029E+12,0,397890,138135,5136,10475,238621,0,20370,0,0,5,35439,0,5,48815,,1.5,104511,1,113155,,,,,,138135,https://github.com/eclipse/andmore.git,20370,3298,0
2013-01-12T18:57:58Z,0,9,850,14.4,926,4194,9351,12.5,7f872b84219836c70078ab6a03e6d910065393f1,13367,13367,12069,0,0,1164,0,91,221,138,6169,6.2,0,0,18.9,0,709,2.4,0,5116,150,1.35802E+12,0,99388,33908,1442,2619,65312,0,5384,0,0,5,8806,0,2,4765,,1.4,27006,1,29218,,,,,,33908,https://github.com/eclipse/bpmn2-modeler.git,5384,340,0
2016-03-13T16:39:17Z,0,3,106,9.3,321,480,2747,13.7,47ae7fb590019a8ff9e4eb0bb26357954e8f7f73,2987,2987,2597,0,0,82,0,63,30,19,433,1.5,0,0,10.6,0,281,1.5,0,1762,9,1.45763E+12,0,29306,8020,237,610,17353,0,941,0,0,5,1210,0,2,5295,,0.6,2875,1,6684,,,,,,8020,https://github.com/eclipse/buildship.git,941,355,0
2017-02-28T16:32:14Z,0,44,682,12.2,587,2501,14611,26,08e89cb775e36ee4d5459a444cdc997c56ba55d7,7134,7134,6852,0,0,392,0,63,295,61,3567,4.4,0,0,16.5,0,432,1.7,0,3944,88,1.48821E+12,0,80634,24165,2045,685,41599,0,3254,0,0,5,9065,0,5,1295,,1.7,20608,1,19753,,,,,,24165,https://github.com/eclipse/californium.git,3254,71,0
2016-01-18T15:38:43Z,0,24,186,18.1,43,302,307,7.4,782d2f0137023f7a98c4cdb58d46e7a1db32808d,779,779,761,0,0,47,0,9,6,3,103,1.8,0,0,21.1,0,37,2.5,0,299,5,1.45245E+12,0,5683,2473,288,165,3868,0,529,0,0,5,2030,0,5,480,,2.2,2510,1,2102,,,,,,2473,https://github.com/eclipse/californium.tools.git,529,41,0
2004-03-23T20:18:47Z,0,63,2776,19.3,1465,11911,24018,16.7,09bd3230f1a9bbe1df90fe55d1c0c462a2a2c9e6,28255,28255,27711,0,0,1834,0,117,1017,221,13344,7,0,0,22,0,1284,2.3,0,11794,64,1.08007E+12,0,189617,69258,7147,5868,120004,0,14976,0,0,5,29023,0,5,3105,,2,70494,1,60950,,,,,,69258,https://github.com/eclipse/cdt.git,14976,289,0
2015-08-20T16:03:05Z,0,71,2084,34.4,751,8591,18491,14.8,7984ca52b6617222ba20123250f59cb91b2b0eb0,25807,25807,25655,0,0,3482,0,96,1391,102,22769,14.4,0,0,37,0,698,2.9,0,8798,132,1.44009E+12,0,158481,72675,4179,2898,106715,0,10762,0,0,5,22910,0,2,990,,3.3,106951,1,63060,,,,,,72675,https://github.com/eclipse/dawnsci.git,10762,87,0
2014-05-04T02:48:23Z,0,11,868,12.3,937,6744,9440,12.3,ef0bce7d8051b4f1f6baa38c7d289332a1da0a4c,11508,11508,11228,0,0,1321,0,114,372,253,23794,23,0,0,13.9,0,826,2.1,0,5431,99,1.35975E+12,0,103344,41185,1954,4616,67430,0,8001,0,0,5,8360,0,2,5565,,2.1,42300,1,24978,,,,,,41185,https://github.com/eclipse/dltk.ruby.git,8001,389,0
2010-10-04T13:03:41Z,0,95,3662,12.1,2841,9683,51829,22.7,61c08ef940309a94d353ce086fec3f4cd7e0a03f,34240,34240,31760,0,0,2167,0,475,932,342,15927,5,0,0,14.1,0,2421,1.7,0,18325,368,1.28619E+12,0,318556,100803,6200,6166,176781,0,14996,0,0,5,43089,0,5,24810,,1.5,78860,1,80016,,,,,,100803,https://github.com/eclipse/ecf.git,14996,1651,0
2017-04-19T12:35:16Z,0,23,2893,16.7,1750,13595,38362,15,9daca87b5f591696aace4562a459422bfbd84645,29148,29148,28233,0,0,4529,0,87,2685,294,51360,15.9,0,0,19,0,1535,1.8,0,15802,86,1.49261E+12,0,322205,144240,6836,8306,216663,0,19780,0,0,5,33980,0,2,49080,,3.2,208788,1,125431,,,,,,144240,https://github.com/eclipse/eclipse.jdt.debug.git,19780,3292,0
2017-04-24T16:38:10Z,0,126,5630,10.6,6939,24326,80372,18.2,ae48306fa881f788e024a9d95c20ab554895d784,73602,73602,69882,0,0,6511,0,1525,3393,718,62698,10.9,0,0,13.6,0,5413,2.2,0,32232,371,1.49305E+12,0,577566,212657,10058,22584,360952,0,39650,0,0,5,68546,0,5,143785,,2.1,232034,1,182489,,,,,,212657,https://github.com/eclipse/eclipse.pde.ui.git,39650,9694,0
2017-04-12T10:54:09Z,0,24,1899,18.8,853,4720,24822,23.8,e52e5f81d28bd50972ef6c45c4a66783e9650c91,16019,16019,15613,0,0,903,0,82,264,103,5503,4.1,0,0,21.5,0,745,2.3,0,6728,263,1.49199E+12,0,135846,46993,2640,4449,79549,0,8279,0,0,5,21873,0,2,24525,,1.5,36340,1,39837,,,,,,46993,https://github.com/eclipse/eclipse.platform.git,8279,1660,0
2017-01-25T15:52:14Z,0,32,956,12.1,774,2371,16122,22.8,b6fb62ca23e9e817c5182efb43de8a6e7daffc51,9352,9352,8719,0,0,588,0,63,529,63,6481,7.1,0,0,17.2,0,544,1.9,0,4704,168,1.48536E+12,0,91520,35105,1336,1757,54501,0,3881,0,0,5,11816,0,5,7115,,1.5,24115,1,29855,,,,,,35105,https://github.com/eclipse/eclipse.platform.runtime.git,3881,554,0
2017-01-29T00:04:02Z,0,396,5483,44.6,2106,57241,141281,27.4,6c3e5483880d78d285b429c83028d227f729dd70,94017,94012,87375,0,0,8451,0,117,5383,581,90566,15,0,0,47.4,0,1984,3,,28884,341,1.4852E+12,0,602340,261924,30339,26287,375127,0,65814,0,0,5,50281,0,5,33320,,2.9,325577,1,250300,,,,,,261924,https://github.com/eclipse/eclipse.platform.swt.git,65814,3090,0
2017-01-28T12:23:37Z,0,70,5446,15.1,7516,26471,197340,24.4,e9054e48cbe6c20080e95fe9776686177cd48072,113248,113248,102034,0,0,6889,0,614,3710,1058,75303,6.9,0,0,18.9,0,5983,1.9,0,52908,1329,1.48561E+12,0,1092389,347343,11440,19047,609930,0,38775,0,0,5,60862,0,2,99630,,1.2,214160,1,279286,,,,,,347343,https://github.com/eclipse/eclipse.platform.ui.git,38775,6858,0
2016-10-07T15:40:54Z,0,91,1068,13.7,2923,5650,9356,3.4,2413345e237ff9619cef66f68af4f34e41e623c7,40184,40184,35543,0,0,1051,0,363,1525,388,36214,10.4,0,0,16.3,0,2465,1.2,0,30026,294,1.46004E+12,0,348056,114778,2597,2685,265165,0,6718,0,0,5,16905,0,1,0,,0.7,58810,1,87250,,,,,,114778,https://github.com/eclipse/eclipse-collections.git,6718,0,0
2015-11-10T22:42:46Z,0,3,105,11.9,326,636,7305,23,b4c7896eaac53b7e791e6618152444ec2347021a,3866,3866,3725,0,0,133,0,16,29,11,368,0.8,0,0,12.3,0,314,1.4,0,2732,30,1.4446E+12,0,47584,12629,199,760,24485,0,1125,0,0,5,1028,0,2,5760,,0.6,4160,1,10431,,,,,,12629,https://github.com/eclipse/egit-github.git,1125,384,0
2013-05-28T09:31:16Z,0,11,845,14.3,814,2770,29817,29.1,c68c30539e2c7a12b0ffbf19a11a328d20c84a54,11651,11651,11107,0,0,1250,0,212,1075,172,19665,13.9,0,0,16.7,0,696,1.8,0,6190,81,1.36974E+12,0,141377,43719,1457,820,72697,0,3619,0,0,5,10969,0,2,55,,1.4,31185,1,35492,,,,,,43719,https://github.com/eclipse/emf.compare.git,3619,4,0
2014-08-27T13:23:07Z,0,195,4685,24.4,4814,57986,228253,26.3,5b08f92e96ac553a81778e800c82f641bb4dabfd,117338,117338,111595,0,0,11336,0,580,7153,1446,429448,38.8,0,0,38.2,0,3073,2.3,0,47782,920,1.40915E+12,0,1107903,327284,14598,36130,639656,0,63179,0,0,5,56724,0,2,5855,,2.1,412185,1,262362,,,,,,327284,https://github.com/eclipse/emf.git,63179,508,0
2016-06-07T09:50:14Z,0,12,646,15.4,932,3474,29747,26.4,ea36c4c40a8f19187a3f20a12b7fbc7f238b9195,14346,14346,13121,0,0,758,0,133,641,142,11029,7.3,0,0,18.3,0,784,1.8,0,7235,274,1.46529E+12,0,150308,48015,1444,1776,82751,0,4264,0,0,5,6272,0,2,1700,,1.3,33116,1,35743,,,,,,48015,https://github.com/eclipse/gef.git,4264,144,0
2017-03-17T11:41:02Z,0,21,662,8.4,917,2768,9684,17.7,d5f649d3ffac138a7bf0a8e341c0ce34c5041497,7709,7709,7352,0,0,615,0,209,111,55,1972,2.3,0,0,10.2,0,753,1.5,0,4889,26,1.48841E+12,0,84745,25147,1618,1257,44897,0,3537,0,0,5,8496,0,4,1565,,1.5,20432,1,20312,,,,,,25147,https://github.com/eclipse/gemini.blueprint.git,3537,107,0
2011-06-07T15:12:43Z,0,427,3867,17.5,4778,29609,152220,27.4,759c61fc5ef2422034ee751174d40e8952929e31,83619,83619,78943,0,0,7365,0,395,10429,1561,210025,27.7,0,0,21.4,0,3910,2,0,40281,292,1.30738E+12,0,757234,220947,9888,18533,403955,0,36505,0,0,5,36456,0,4,43960,,2.3,275969,1,171349,,,,,,220947,https://github.com/eclipse/gmf-tooling.git,36505,3029,0
2013-12-16T14:44:20Z,0,9,572,13.6,1063,4315,39663,35,f53d92d02f9dac1109b7bb9ba5a174c7f3d37c17,14444,14444,13851,0,0,1307,0,141,236,121,5251,3.2,0,0,14.3,0,1009,1.7,0,7977,69,1.38669E+12,0,165075,39896,1699,2289,73552,0,5373,0,0,5,6123,0,2,7135,,1.1,24523,1,34212,,,,,,39896,https://github.com/eclipse/gmp.graphiti.git,5373,486,0
2014-06-03T08:35:26Z,0,1,309,9.6,261,1024,765,5.1,a21b8981d1852fd8fe0b1753c8cb4f4f5099fa35,2521,2508,2459,0,0,119,0,34,24,16,390,1.8,0,0,13.2,0,191,1.5,,1667,4,1.40085E+12,0,21665,8345,485,737,14274,0,1346,0,0,5,5266,0,2,135,,1.6,6683,1,6856,,,,,,8345,https://github.com/eclipse/golo-lang.git,1346,13,0
2017-03-31T15:37:58Z,0,1,191,9.9,1364,1119,18044,16.4,f0487b051d09c2ef18c2b37c067e9b5e8e31b205,13458,13458,12257,0,0,525,0,207,114,63,2241,1.4,0,0,11.6,0,1160,1.3,0,9508,5,1.49097E+12,0,157398,44711,572,254,91764,0,1357,0,0,3,2219,0,5,1125,,0.5,12453,1,33483,,,,,,44711,https://github.com/eclipse/hawkbit.git,1357,47,0
2017-04-07T14:55:16Z,0,7,62,13.9,119,192,2100,18.5,f8a01d82289c017d82092b7633265b7d34060ddd,1656,1656,1236,0,0,42,0,40,12,10,273,1.7,0,0,14.4,0,115,1.4,0,914,5,1.49148E+12,0,16153,4595,131,79,9247,0,264,0,0,3,1045,0,5,300,,0.5,1304,1,3853,,,,,,4595,https://github.com/eclipse/hono.git,264,10,0
2016-10-20T20:04:13Z,0,114,2036,12.4,838,5241,46718,37.3,94112e50e4df4434934a6d60e54d339a60371d18,10385,10385,9532,0,0,1023,0,114,931,207,21429,12.1,0,0,14.1,0,737,1.9,0,5019,571,1.47673E+12,0,176920,49331,2877,2987,78660,0,7572,0,0,5,23607,0,5,3300,,1.7,40481,1,42055,,,,,,49331,https://github.com/eclipse/ice.git,7572,295,0
2012-01-20T16:50:14Z,0,211,3648,18.2,1513,13848,36448,18,dd80d7e86839ffd4820ab8c3ecbe1e6ba7c43267,27525,27525,26524,0,0,3135,0,170,1393,241,25954,10.4,0,0,25.9,0,1064,2.2,0,11928,491,1.32708E+12,0,249166,89871,5870,8592,166025,0,18299,0,0,5,49394,0,5,17030,,2.2,107592,1,75667,,,,,,89871,https://github.com/eclipse/jetty.project.git,18299,803,0
2014-12-19T21:48:26Z,0,132,2014,19.2,760,7059,13635,14.9,b92dd85166f51df304b7098d5a3c7cf7126817c4,14587,14587,14032,0,0,1654,0,133,434,133,8693,7.1,0,0,20.3,0,718,2.3,0,6107,220,1.41894E+12,0,122144,46389,3055,4305,77787,0,9366,0,0,5,22735,0,5,4580,,2.3,52511,1,39538,,,,,,46389,https://github.com/eclipse/kura.git,9366,293,0
2015-03-12T13:57:29Z,0,0,91,7.8,282,428,1516,10.8,654c77600bfbe23782638b5fae2a1abf1597b267,2207,2207,2141,0,0,109,0,59,39,8,307,1.4,0,0,9.3,0,237,1.6,0,1328,14,1.42609E+12,0,21729,6241,183,265,12464,0,571,0,0,3,1053,0,2,740,,0.9,3467,1,4879,,,,,,6241,https://github.com/eclipse/leshan.git,571,52,0
2016-06-07T17:34:55Z,0,59,2279,11.8,2011,6309,26559,15.2,4d86c7a081b74595b925ffa64c9578e36b0f7374,23807,23807,22164,0,0,1707,0,315,778,299,14535,6.4,0,0,13.5,0,1765,2,0,10929,138,1.46524E+12,0,225473,84704,3187,5445,147650,0,10536,0,0,5,23529,0,5,28460,,1.3,55697,1,67158,,,,,,84704,https://github.com/eclipse/linuxtools.git,10536,1948,0
2017-03-10T08:45:29Z,0,6,63,12.1,161,349,734,7,357102a6168f0270236d61d9d6eddae1ad1dccf8,1955,1955,1781,0,0,139,0,21,781,63,2483,17.8,0,0,14.4,0,136,2,0,908,2,1.48913E+12,0,13916,5425,144,136,9812,0,427,0,0,5,746,0,2,150,,3.5,10367,1,4976,,,,,,5425,https://github.com/eclipse/lsp4j.git,427,15,0
2016-08-08T13:51:21Z,0,23,727,18.8,902,4919,22691,20.9,7046d0c715a9cc17f4b4dec8e3fc8dae478579fe,16972,16972,15215,0,0,1371,0,103,112,74,3008,2,0,0,23.4,0,726,1.9,0,7910,273,1.4707E+12,0,150171,46666,1646,4350,85745,0,7663,0,0,5,7777,0,2,30155,,1.2,31768,1,37922,,,,,,46666,https://github.com/eclipse/m2e-core.git,7663,2017,0
